281458.25,230
280895.5,231
280333.84,232
279773.4,233
279214.0,234
278655.72,235
278098.56,236
277542.62,237
276987.75,238
276433.97,239
275881.28,240
275329.72,241
274779.3,242
274229.97,243
273681.75,244
273134.62,245
272588.56,246
272043.62,247
271499.78,248
270957.03,249
270415.4,250
269874.78,251
269335.34,252
268796.97,253
268259.66,254
267723.4,255
267188.28,256
266654.16,257
266121.16,258
265589.22,259
265058.38,260
264528.56,261
263999.8,262
263472.12,263
262945.53,264
262419.97,265
261895.45,266
261372.0,267
260849.62,268
260328.23,269
259807.94,270
259288.67,271
258770.44,272
258253.3,273
257737.14,274
257222.05,275
256708.05,276
256194.95,277
255682.92,278
255172.02,279
254662.0,280
254153.11,281
253645.17,282
253138.3,283
252632.42,284
252127.55,285
251623.73,286
251120.89,287
250619.08,288
250118.25,289
249618.42,290
249119.62,291
248621.86,292
248125.0,293
247629.17,294
247134.38,295
246640.52,296
246147.75,297
245655.92,298
245165.06,299
244675.17,300
244186.3,301
243698.42,302
243211.44,303
242725.48,304
242240.55,305
241756.5,306
241273.48,307
240791.5,308
240310.36,309
239830.17,310
239351.02,311
238872.83,312
238395.58,313
237919.31,314
237444.0,315
236969.61,316
236496.17,317
236023.7,318
235552.14,319
235081.61,320
234611.95,321
234143.23,322
233675.48,323
233208.64,324
232742.77,325
232277.8,326
231813.81,327
231350.7,328
230888.5,329
230427.25,330
229966.95,331
229507.56,332
229049.14,333
228591.56,334
228134.89,335
227679.23,336
227224.42,337
226770.48,338
226317.55,339
225865.42,340
225414.27,341
224964.08,342
224514.73,343
224066.23,344
223618.7,345
223172.0,346
222726.25,347
222281.38,348
221837.38,349
221394.31,350
220952.14,351
220510.81,352
220070.38,353
219630.83,354
219192.17,355
218754.36,356
218317.45,357
217881.39,358
217446.27,359
217012.0,360
216578.5,361
216146.0,362
215714.31,363
215283.5,364
214853.52,365
214424.42,366
213996.19,367
213568.86,368
213142.27,369
212716.64,370
212291.86,371
211867.88,372
211444.75,373
211022.52,374
210601.12,375
210180.52,376
209760.75,377
209341.94,378
208923.83,379
208506.58,380
208090.23,381
207674.69,382
207259.98,383
206846.12,384
206433.08,385
206020.86,386
205609.45,387
205198.88,388
204789.14,389
204380.17,390
203972.11,391
203564.83,392
203158.38,393
202752.7,394
202347.83,395
201943.8,396
201540.58,397
201138.14,398
200736.55,399
200335.73,400
199935.7,401
199536.5,402
199138.08,403
198740.5,404
198343.69,405
197947.64,406
197552.44,407
197157.98,408
196764.38,409
196371.52,410
195979.44,411
195588.19,412
195197.7,413
194807.92,414
194419.0,415
194030.86,416
193643.5,417
193256.88,418
192871.06,419
192486.02,420
192101.7,421
191718.2,422
191335.42,423
190953.44,424
190572.27,425
190191.83,426
189812.12,427
189433.2,428
189055.0,429
188677.58,430
188300.89,431
187925.02,432
187549.86,433
187175.45,434
186801.81,435
186428.92,436
186056.75,437
185685.36,438
185314.7,439
184944.83,440
184575.58,441
184207.14,442
183839.44,443
183472.44,444
183106.2,445
182740.73,446
182375.98,447
182011.94,448
181648.62,449
181286.05,450
180924.19,451
180563.02,452
180202.62,453
179842.98,454
179483.95,455
179125.73,456
178768.19,457
178411.36,458
178055.27,459
177699.86,460
177345.2,461
176991.2,462
176637.98,463
176285.39,464
175933.58,465
175582.45,466
175232.0,467
174882.2,468
174533.2,469
174184.83,470
173837.19,471
173490.27,472
173144.0,473
172798.45,474
172453.58,475
172109.39,476
171765.92,477
171423.14,478
171081.05,479
170739.58,480
170398.86,481
170058.73,482
169719.39,483
169380.66,484
169042.62,485
168705.28,486
168368.61,487
168032.6,488
167697.23,489
167362.58,490
167028.58,491
166695.27,492
166362.61,493
166030.6,494
165699.3,495
165368.67,496
165038.64,497
164709.33,498
164380.62,499
164052.6,500
163725.3,501
163398.58,502
163072.52,503
162747.12,504
162422.36,505
162098.23,506
161774.8,507
161452.02,508
161129.83,509
160808.33,510
160487.47,511
160167.27,512
159847.66,513
159528.72,514
159210.39,515
158892.7,516
158575.7,517
158259.3,518
157943.53,519
157628.39,520
157313.88,521
157000.02,522
156686.75,523
156374.11,524
156062.1,525
155750.77,526
155440.02,527
155129.88,528
154820.36,529
154511.5,530
154203.25,531
153895.56,532
153588.53,533
153282.11,534
152976.31,535
152671.12,536
152366.58,537
152062.55,538
151759.2,539
151456.44,540
151154.3,541
150852.73,542
150551.8,543
150251.47,544
149951.73,545
149652.56,546
149354.05,547
149056.11,548
148758.77,549
148461.98,550
148165.83,551
147870.25,552
147575.27,553
147280.89,554
146987.11,555
146693.9,556
146401.27,557
146109.23,558
145817.8,559
145526.92,560
145236.6,561
144946.92,562
144657.8,563
144369.23,564
144081.27,565
143793.86,566
143507.05,567
143220.81,568
142935.14,569
142650.02,570
142365.52,571
142081.52,572
141798.14,573
141515.34,574
141233.05,575
140951.33,576
140670.2,577
140389.66,578
140109.62,579
139830.2,580
139551.28,581
139272.97,582
138995.2,583
138717.98,584
138441.3,585
138165.2,586
137889.62,587
137614.62,588
137340.19,589
137066.25,590
136792.92,591
136520.08,592
136247.8,593
135976.11,594
135704.9,595
135434.3,596
135164.2,597
134894.67,598
134625.61,599
134357.16,600
134089.23,601
133821.8,602
133554.92,603
133288.62,604
133022.83,605
132757.56,606
132492.8,607
132228.58,608
131964.92,609
131701.73,610
131439.14,611
131177.03,612
130915.445,613
130654.4,614
130393.875,615
130133.836,616
129874.37,617
129615.41,618
129356.914,619
129098.99,620
128841.586,621
128584.63,622
128328.27,623
128072.4,624
127817.03,625
127562.15,626
127307.805,627
127054.0,628
126800.65,629
126547.836,630
126295.52,631
126043.71,632
125792.375,633
125541.586,634
125291.28,635
125041.49,636
124792.164,637
124543.375,638
124295.04,639
124047.24,640
123799.93,641
123553.12,642
123306.78,643
123060.945,644
122815.586,645
122570.74,646
122326.4,647
122082.51,648
121839.13,649
121596.23,650
121353.805,651
121111.88,652
120870.445,653
120629.48,654
120389.0,655
120149.0,656
119909.48,657
119670.47,658
119431.91,659
119193.85,660
118956.22,661
118719.086,662
118482.43,663
118246.25,664
118010.52,665
117775.305,666
117540.52,667
117306.23,668
117072.375,669
116839.02,670
116606.15,671
116373.71,672
116141.72,673
115910.22,674
115679.18,675
115448.625,676
115218.51,677
114988.85,678
114759.63,679
114530.9,680
114302.63,681
114074.81,682
113847.44,683
113620.5,684
113394.06,685
113168.055,686
112942.5,687
112717.4,688
112492.73,689
112268.52,690
112044.77,691
111821.44,692
111598.625,693
111376.164,694
111154.21,695
110932.695,696
110711.62,697
110490.945,698
110270.75,699
110050.99,700
109831.65,701
109612.81,702
109394.34,703
109176.34,704
108958.75,705
108741.625,706
108524.94,707
108308.65,708
108092.805,709
107877.414,710
107662.46,711
107447.914,712
107233.77,713
107020.1,714
106806.836,715
106594.01,716
106381.6,717
106169.625,718
105958.086,719
105746.914,720
105536.195,721
105325.93,722
105116.07,723
104906.6,724
104697.586,725
104488.945,726
104280.75,727
104072.99,728
103865.625,729
103658.69,730
103452.16,731
103246.02,732
103040.305,733
102835.01,734
102630.125,735
102425.625,736
102221.56,737
102017.914,738
101814.66,739
101611.805,740
101409.35,741
101207.336,742
101005.69,743
100804.44,744
100603.625,745
100403.22,746
100203.19,747
100003.56,748
99804.34,749
99605.52,750
99407.086,751
99209.04,752
99011.414,753
98814.18,754
98617.336,755
98420.875,756
98224.79,757
98029.15,758
97833.88,759
97639.0,760
97444.49,761
97250.38,762
97056.66,763
96863.32,764
96670.375,765
96477.82,766
96285.63,767
96093.87,768
95902.46,769
95711.414,770
95520.79,771
95330.54,772
95140.65,773
94951.16,774
94762.055,775
94573.29,776
94384.93,777
94196.93,778
94009.32,779
93822.07,780
93635.22,781
93448.72,782
93262.59,783
93076.836,784
92891.46,785
92706.49,786
92521.82,787
92337.586,788
92153.69,789
91970.15,790
91787.0,791
91604.21,792
91421.78,793
91239.72,794
91058.0,795
90876.66,796
90695.69,797
90515.086,798
90334.84,799
90154.945,800
89975.43,801
89796.25,802
89617.44,803
89439.0,804
89260.91,805
89083.18,806
88905.78,807
88728.74,808
88552.055,809
88375.72,810
88199.76,811
88024.13,812
87848.9,813
87673.98,814
87499.38,815
87325.16,816
87151.305,817
86977.77,818
86804.62,819
86631.805,820
86459.29,821
86287.15,822
86115.36,823
85943.91,824
85772.79,825
85602.02,826
85431.6,827
85261.52,828
85091.79,829
84922.37,830
84753.32,831
84584.56,832
84416.21,833
84248.14,834
84080.414,835
83913.04,836
83745.99,837
83579.27,838
83412.9,839
83246.836,840
83081.13,841
82915.76,842
82750.664,843
82585.945,844
82421.56,845
82257.484,846
82093.73,847
81930.35,848
81767.26,849
81604.51,850
81442.07,851
81279.97,852
81118.195,853
80956.71,854
80795.586,855
80634.766,856
80474.27,857
80314.125,858
80154.26,859
79994.71,860
79835.5,861
79676.625,862
79518.04,863
79359.77,864
79201.83,865
79044.22,866
78886.88,867
78729.88,868
78573.21,869
78416.83,870
78260.75,871
78105.04,872
77949.586,873
77794.46,874
77639.664,875
77485.14,876
77330.96,877
77177.07,878
77023.484,879
76870.21,880
76717.26,881
76564.6,882
76412.234,883
76260.19,884
76108.445,885
75957.01,886
75805.87,887
75655.02,888
75504.49,889
75354.26,890
75204.305,891
75054.695,892
74905.35,893
74756.29,894
74607.555,895
74459.12,896
74310.945,897
74163.09,898
74015.54,899
73868.29,900
73721.336,901
73574.63,902
73428.28,903
73282.22,904
73136.414,905
72990.89,906
72845.7,907
72700.77,908
72556.15,909
72411.805,910
72267.76,911
72123.984,912
71980.516,913
71837.336,914
71694.43,915
71551.82,916
71409.48,917
71267.44,918
71125.695,919
70984.2,920
70843.01,921
70702.09,922
70561.445,923
70421.1,924
70281.03,925
70141.24,926
70001.74,927
69862.51,928
69723.54,929
69584.87,930
69446.47,931
69308.32,932
69170.47,933
69032.9,934
68895.62,935
68758.61,936
68621.87,937
68485.44,938
68349.195,939
68213.27,940
68077.61,941
67942.24,942
67807.12,943
67672.27,944
67537.7,945
67403.39,946
67269.37,947
67135.586,948
67002.086,949
66868.85,950
66735.88,951
66603.17,952
66470.734,953
66338.586,954
66206.664,955
66075.02,956
65943.63,957
65812.52,958
65681.664,959
65551.12,960
65420.746,961
65290.668,962
65160.855,963
65031.293,964
64902.004,965
64772.95,966
64644.19,967
64515.67,968
64387.41,969
64259.438,970
64131.668,971
64004.176,972
63876.938,973
63749.934,974
63623.2,975
63496.746,976
63370.52,977
63244.51,978
63118.81,979
62993.34,980
62868.113,981
62743.145,982
62618.41,983
62493.94,984
62369.723,985
62245.77,986
62122.016,987
61998.547,988
61875.34,989
61752.36,990
61629.605,991
61507.105,992
61384.887,993
61262.875,994
61141.125,995
61019.594,996
60898.332,997
60777.293,998
60656.49,999
60535.95,1000
60415.652,1001
60295.566,1002
60175.754,1003
60056.17,1004
59936.824,1005
59817.707,1006
59698.832,1007
59580.2,1008
59461.797,1009
59343.637,1010
59225.72,1011
59108.03,1012
58990.582,1013
58873.348,1014
58756.395,1015
58639.63,1016
58523.13,1017
58406.855,1018
58290.81,1019
58174.98,1020
58059.38,1021
57944.035,1022
57828.902,1023
57714.016,1024
57599.332,1025
57484.918,1026
57370.715,1027
57256.723,1028
57142.97,1029
57029.45,1030
56916.145,1031
56803.074,1032
56690.23,1033
56577.594,1034
56465.188,1035
56353.027,1036
56241.074,1037
56129.344,1038
56017.844,1039
55906.574,1040
55795.52,1041
55684.703,1042
55574.094,1043
55463.7,1044
55353.543,1045
55243.594,1046
55133.87,1047
55024.355,1048
54915.066,1049
54805.99,1050
54697.156,1051
54588.52,1052
54480.12,1053
54371.91,1054
54263.926,1055
54156.16,1056
54048.61,1057
53941.27,1058
53834.145,1059
53727.24,1060
53620.55,1061
53514.066,1062
53407.785,1063
53301.734,1064
53195.91,1065
53090.277,1066
52984.87,1067
52879.656,1068
52774.656,1069
52669.848,1070
52565.266,1071
52460.895,1072
52356.73,1073
52252.78,1074
52149.035,1075
52045.504,1076
51942.16,1077
51839.043,1078
51736.11,1079
51633.39,1080
51530.906,1081
51428.59,1082
51326.504,1083
51224.594,1084
51122.895,1085
51021.42,1086
50920.145,1087
50819.066,1088
50718.17,1089
50617.504,1090
50517.016,1091
50416.746,1092
50316.668,1093
50216.8,1094
50117.11,1095
50017.637,1096
49918.36,1097
49819.277,1098
49720.395,1099
49621.72,1100
49523.223,1101
49424.926,1102
49326.848,1103
49228.95,1104
49131.277,1105
49033.754,1106
48936.45,1107
48839.324,1108
48742.375,1109
48645.652,1110
48549.13,1111
48452.797,1112
48356.63,1113
48260.688,1114
48164.934,1115
48069.348,1116
47973.97,1117
47878.77,1118
47783.76,1119
47688.953,1120
47594.316,1121
47499.88,1122
47405.625,1123
47311.574,1124
47217.69,1125
47123.996,1126
47030.51,1127
46937.188,1128
46844.062,1129
46751.113,1130
46658.363,1131
46565.8,1132
46473.41,1133
46381.203,1134
46289.184,1135
46197.375,1136
46105.723,1137
46014.25,1138
45922.984,1139
45831.887,1140
45740.973,1141
45650.25,1142
45559.707,1143
45469.344,1144
45379.16,1145
45289.152,1146
45199.348,1147
45109.703,1148
45020.23,1149
44930.926,1150
44841.81,1151
44752.887,1152
44664.13,1153
44575.55,1154
44487.17,1155
44398.94,1156
44310.91,1157
44223.03,1158
44135.332,1159
44047.812,1160
43960.473,1161
43873.312,1162
43786.33,1163
43699.484,1164
43612.824,1165
43526.37,1166
43440.074,1167
43353.93,1168
43268.0,1169
43182.2,1170
43096.59,1171
43011.145,1172
42925.87,1173
42840.77,1174
42755.83,1175
42671.082,1176
42586.477,1177
42502.066,1178
42417.812,1179
42333.73,1180
42249.81,1181
42166.082,1182
42082.484,1183
41999.06,1184
41915.816,1185
41832.75,1186
41749.832,1187
41667.074,1188
41584.51,1189
41502.066,1190
41419.816,1191
41337.74,1192
41255.805,1193
41174.027,1194
41092.434,1195
41011.01,1196
40929.74,1197
40848.625,1198
40767.69,1199
40686.902,1200
40606.277,1201
40525.81,1202
40445.5,1203
40365.35,1204
40285.363,1205
40205.547,1206
40125.902,1207
40046.383,1208
39967.043,1209
39887.867,1210
39808.832,1211
39729.965,1212
39651.254,1213
39572.684,1214
39494.3,1215
39416.06,1216
39337.984,1217
39260.05,1218
39182.28,1219
39104.652,1220
39027.188,1221
38949.89,1222
38872.723,1223
38795.754,1224
38718.895,1225
38642.207,1226
38565.656,1227
38489.29,1228
38413.04,1229
38336.965,1230
38261.035,1231
38185.27,1232
38109.64,1233
38034.164,1234
37958.832,1235
37883.67,1236
37808.63,1237
37733.766,1238
37659.047,1239
37584.457,1240
37510.043,1241
37435.76,1242
37361.637,1243
37287.676,1244
37213.83,1245
37140.168,1246
37066.613,1247
36993.227,1248
36919.98,1249
36846.883,1250
36773.94,1251
36701.12,1252
36628.473,1253
36555.965,1254
36483.586,1255
36411.363,1256
36339.293,1257
36267.355,1258
36195.566,1259
36123.918,1260
36052.402,1261
35981.047,1262
35909.844,1263
35838.76,1264
35767.82,1265
35697.035,1266
35626.38,1267
35555.855,1268
35485.5,1269
35415.273,1270
35345.18,1271
35275.242,1272
35205.426,1273
35135.746,1274
35066.223,1275
34996.832,1276
34927.582,1277
34858.47,1278
34789.504,1279
34720.664,1280
34651.96,1281
34583.406,1282
34514.973,1283
34446.684,1284
34378.52,1285
34310.52,1286
34242.63,1287
34174.895,1288
34107.293,1289
34039.816,1290
33972.477,1291
33905.277,1292
33838.207,1293
33771.266,1294
33704.47,1295
33637.805,1296
33571.277,1297
33504.87,1298
33438.605,1299
33372.465,1300
33306.453,1301
33240.59,1302
33174.844,1303
33109.24,1304
33043.754,1305
32978.41,1306
32913.19,1307
32848.117,1308
32783.152,1309
32718.314,1310
32653.633,1311
32589.064,1312
32524.625,1313
32460.31,1314
32396.135,1315
32332.076,1316
32268.139,1317
32204.35,1318
32140.69,1319
32077.154,1320
32013.736,1321
31950.436,1322
31887.275,1323
31824.24,1324
31761.336,1325
31698.549,1326
31635.9,1327
31573.375,1328
31510.963,1329
31448.686,1330
31386.518,1331
31324.475,1332
31262.57,1333
31200.775,1334
31139.107,1335
31077.555,1336
31016.143,1337
30954.857,1338
30893.697,1339
30832.65,1340
30771.729,1341
30710.93,1342
30650.244,1343
30589.682,1344
30529.242,1345
30468.922,1346
30408.719,1347
30348.639,1348
30288.68,1349
30228.842,1350
30169.127,1351
30109.53,1352
30050.04,1353
29990.674,1354
29931.44,1355
29872.303,1356
29813.299,1357
29754.414,1358
29695.64,1359
29636.99,1360
29578.447,1361
29520.04,1362
29461.729,1363
29403.553,1364
29345.49,1365
29287.533,1366
29229.709,1367
29171.986,1368
29114.37,1369
29056.875,1370
28999.5,1371
28942.232,1372
28885.078,1373
28828.045,1374
28771.115,1375
28714.318,1376
28657.625,1377
28601.053,1378
28544.586,1379
28488.24,1380
28431.982,1381
28375.852,1382
28319.83,1383
28263.922,1384
28208.148,1385
28152.455,1386
28096.898,1387
28041.428,1388
27986.076,1389
27930.838,1390
27875.709,1391
27820.69,1392
27765.787,1393
27710.998,1394
27656.307,1395
27601.729,1396
27547.258,1397
27492.893,1398
27438.648,1399
27384.51,1400
27330.469,1401
27276.541,1402
27222.719,1403
27169.021,1404
27115.414,1405
27061.912,1406
27008.514,1407
26955.244,1408
26902.07,1409
26848.992,1410
26796.03,1411
26743.17,1412
26690.4,1413
26637.775,1414
26585.229,1415
26532.79,1416
26480.451,1417
26428.24,1418
26376.117,1419
26324.088,1420
26272.172,1421
26220.365,1422
26168.646,1423
26117.045,1424
26065.545,1425
26014.14,1426
25962.842,1427
25911.658,1428
25860.578,1429
25809.578,1430
25758.693,1431
25707.92,1432
25657.219,1433
25606.646,1434
25556.164,1435
25505.781,1436
25455.5,1437
25405.32,1438
25355.236,1439
25305.258,1440
25255.383,1441
25205.596,1442
25155.922,1443
25106.352,1444
25056.865,1445
25007.479,1446
24958.193,1447
24909.0,1448
24859.924,1449
24810.932,1450
24762.031,1451
24713.248,1452
24664.54,1453
24615.936,1454
24567.451,1455
24519.04,1456
24470.732,1457
24422.51,1458
24374.404,1459
24326.393,1460
24278.469,1461
24230.635,1462
24182.906,1463
24135.273,1464
24087.725,1465
24040.273,1466
23992.932,1467
23945.672,1468
23898.518,1469
23851.44,1470
23804.47,1471
23757.586,1472
23710.805,1473
23664.115,1474
23617.518,1475
23571.01,1476
23524.604,1477
23478.28,1478
23432.057,1479
23385.924,1480
23339.875,1481
23293.928,1482
23248.062,1483
23202.299,1484
23156.63,1485
23111.04,1486
23065.54,1487
23020.148,1488
22974.838,1489
22929.611,1490
22884.477,1491
22839.436,1492
22794.482,1493
22749.625,1494
22704.865,1495
22660.182,1496
22615.586,1497
22571.078,1498
22526.672,1499
22482.336,1500
22438.102,1501
22393.953,1502
22349.885,1503
22305.912,1504
22262.04,1505
22218.244,1506
22174.521,1507
22130.904,1508
22087.367,1509
22043.914,1510
22000.553,1511
21957.295,1512
21914.094,1513
21871.002,1514
21827.982,1515
21785.06,1516
21742.217,1517
21699.46,1518
21656.781,1519
21614.2,1520
21571.7,1521
21529.271,1522
21486.943,1523
21444.693,1524
21402.533,1525
21360.45,1526
21318.455,1527
21276.549,1528
21234.717,1529
21192.973,1530
21151.32,1531
21109.74,1532
21068.232,1533
21026.832,1534
20985.514,1535
20944.252,1536
20903.092,1537
20862.016,1538
20821.014,1539
20780.096,1540
20739.256,1541
20698.506,1542
20657.842,1543
20617.242,1544
20576.732,1545
20536.31,1546
20495.967,1547
20455.7,1548
20415.498,1549
20375.406,1550
20335.38,1551
20295.428,1552
20255.572,1553
20215.785,1554
20176.08,1555
20136.45,1556
20096.908,1557
20057.44,1558
20018.045,1559
19978.729,1560
19939.5,1561
19900.352,1562
19861.273,1563
19822.27,1564
19783.355,1565
19744.512,1566
19705.748,1567
19667.059,1568
19628.44,1569
19589.92,1570
19551.459,1571
19513.074,1572
19474.773,1573
19436.549,1574
19398.408,1575
19360.334,1576
19322.33,1577
19284.412,1578
19246.559,1579
19208.795,1580
19171.104,1581
19133.475,1582
19095.936,1583
19058.465,1584
19021.072,1585
18983.748,1586
18946.514,1587
18909.336,1588
18872.236,1589
18835.225,1590
18798.275,1591
18761.4,1592
18724.607,1593
18687.879,1594
18651.225,1595
18614.645,1596
18578.135,1597
18541.697,1598
18505.33,1599
18469.045,1600
18432.834,1601
18396.691,1602
18360.615,1603
18324.611,1604
18288.686,1605
18252.824,1606
18217.049,1607
18181.338,1608
18145.697,1609
18110.139,1610
18074.635,1611
18039.205,1612
18003.852,1613
17968.56,1614
17933.342,1615
17898.195,1616
17863.115,1617
17828.107,1618
17793.168,1619
17758.303,1620
17723.518,1621
17688.79,1622
17654.137,1623
17619.553,1624
17585.04,1625
17550.588,1626
17516.21,1627
17481.896,1628
17447.658,1629
17413.479,1630
17379.379,1631
17345.338,1632
17311.36,1633
17277.451,1634
17243.63,1635
17209.855,1636
17176.152,1637
17142.523,1638
17108.947,1639
17075.453,1640
17042.023,1641
17008.658,1642
16975.354,1643
16942.127,1644
16908.959,1645
16875.857,1646
16842.828,1647
16809.861,1648
16776.963,1649
16744.127,1650
16711.354,1651
16678.654,1652
16646.014,1653
16613.443,1654
16580.94,1655
16548.502,1656
16516.123,1657
16483.816,1658
16451.576,1659
16419.395,1660
16387.268,1661
16355.207,1662
16323.207,1663
16291.28,1664
16259.417,1665
16227.614,1666
16195.878,1667
16164.204,1668
16132.589,1669
16101.05,1670
16069.573,1671
16038.153,1672
16006.802,1673
15975.495,1674
15944.266,1675
15913.09,1676
15881.973,1677
15850.937,1678
15819.954,1679
15789.038,1680
15758.179,1681
15727.384,1682
15696.6455,1683
15665.972,1684
15635.3545,1685
15604.8,1686
15574.309,1687
15543.88,1688
15513.516,1689
15483.204,1690
15452.949,1691
15422.758,1692
15392.629,1693
15362.5625,1694
15332.562,1695
15302.609,1696
15272.715,1697
15242.884,1698
15213.121,1699
15183.41,1700
15153.761,1701
15124.171,1702
15094.636,1703
15065.16,1704
15035.75,1705
15006.3955,1706
14977.1045,1707
14947.864,1708
14918.688,1709
14889.566,1710
14860.507,1711
14831.493,1712
14802.542,1713
14773.651,1714
14744.82,1715
14716.056,1716
14687.34,1717
14658.679,1718
14630.071,1719
14601.528,1720
14573.05,1721
14544.62,1722
14516.237,1723
14487.934,1724
14459.672,1725
14431.469,1726
14403.316,1727
14375.228,1728
14347.2,1729
14319.218,1730
14291.296,1731
14263.431,1732
14235.614,1733
14207.855,1734
14180.155,1735
14152.512,1736
14124.917,1737
14097.382,1738
14069.903,1739
14042.484,1740
14015.11,1741
13987.794,1742
13960.539,1743
13933.327,1744
13906.179,1745
13879.079,1746
13852.032,1747
13825.044,1748
13798.112,1749
13771.23,1750
13744.405,1751
13717.622,1752
13690.909,1753
13664.238,1754
13637.626,1755
13611.07,1756
13584.556,1757
13558.103,1758
13531.704,1759
13505.351,1760
13479.054,1761
13452.815,1762
13426.621,1763
13400.485,1764
13374.405,1765
13348.362,1766
13322.384,1767
13296.442,1768
13270.567,1769
13244.738,1770
13218.961,1771
13193.231,1772
13167.566,1773
13141.941,1774
13116.375,1775
13090.855,1776
13065.391,1777
13039.972,1778
13014.6045,1779
12989.285,1780
12964.027,1781
12938.806,1782
12913.6455,1783
12888.53,1784
12863.464,1785
12838.46,1786
12813.485,1787
12788.583,1788
12763.711,1789
12738.897,1790
12714.13,1791
12689.41,1792
12664.745,1793
12640.134,1794
12615.5625,1795
12591.047,1796
12566.574,1797
12542.149,1798
12517.777,1799
12493.453,1800
12469.181,1801
12444.956,1802
12420.777,1803
12396.648,1804
12372.5625,1805
12348.531,1806
12324.547,1807
12300.61,1808
12276.711,1809
12252.872,1810
12229.082,1811
12205.34,1812
12181.64,1813
12157.989,1814
12134.391,1815
12110.832,1816
12087.323,1817
12063.855,1818
12040.446,1819
12017.078,1820
11993.753,1821
11970.478,1822
11947.249,1823
11924.0625,1824
11900.93,1825
11877.837,1826
11854.796,1827
11831.797,1828
11808.841,1829
11785.942,1830
11763.078,1831
11740.267,1832
11717.5,1833
11694.78,1834
11672.097,1835
11649.464,1836
11626.866,1837
11604.329,1838
11581.825,1839
11559.376,1840
11536.962,1841
11514.6045,1842
11492.28,1843
11470.016,1844
11447.777,1845
11425.595,1846
11403.452,1847
11381.348,1848
11359.3,1849
11337.292,1850
11315.331,1851
11293.405,1852
11271.536,1853
11249.702,1854
11227.913,1855
11206.167,1856
11184.462,1857
11162.806,1858
11141.198,1859
11119.613,1860
11098.089,1861
11076.597,1862
11055.159,1863
11033.758,1864
11012.398,1865
10991.082,1866
10969.809,1867
10948.578,1868
10927.391,1869
10906.245,1870
10885.1455,1871
10864.089,1872
10843.071,1873
